time_period,area_code,area_name,region_or_country_name,index,monthly_change,annual_change,rental_price,median_monthly_pay,rent_to_pay_percent
2024-11-01,E12000004,East Midlands,,115.234932,0.462496,8.383433,853.0,2347,36.34426927993183
2024-12-01,E12000004,East Midlands,,115.70536,0.408234,8.249249,856.0,2345,36.50319829424307
2025-01-01,E12000004,East Midlands,,116.354556,0.561077,8.223435,861.0,2358,36.51399491094148
2025-02-01,E12000004,East Midlands,,117.294407,0.807747,8.294629,868.0,2366,36.68639053254438
2025-03-01,E12000004,East Midlands,,118.054728,0.648216,8.316367,873.0,2379,36.69609079445145
2025-04-01,E12000004,East Midlands,,118.536143,0.40779,8.056101,877.0,2389,36.709920468815405
2025-05-01,E12000004,East Midlands,,119.093788,0.470443,7.70377,881.0,2397,36.75427617855653
2025-06-01,E12000004,East Midlands,,119.624467,0.445598,6.979898,885.0,2410,36.72199170124482
2025-07-01,E12000004,East Midlands,,119.689619,0.054464,6.439169,886.0,2422,36.5813377374071
2025-08-01,E12000004,East Midlands,,120.193919,0.42134,6.297185,889.0,2453,36.241337138198126
2025-09-01,E12000004,East Midlands,,120.822739,0.523171,6.400596,894.0,2441,36.62433428922573
2025-10-01,E12000004,East Midlands,,121.251403,0.354788,5.707692,897.0,2441,36.747234739860716
2025-11-01,E12000004,East Midlands,,121.75954,0.419077,5.662006,901.0,2439,36.94136941369413
2025-12-01,E12000004,East Midlands,,121.829647,0.057578,5.293002,901.0,2459,36.64091093940626
2026-01-01,E12000004,East Midlands,,122.489962,0.541999,5.273026,906.0,2472,36.650485436893206
2026-02-01,E12000004,East Midlands,,122.818373,0.268112,4.709488,909.0,2491,36.49136892814131
2026-03-01,E12000004,East Midlands,,123.022278,0.166022,4.207837,910.0,2502,36.3709032773781
2026-04-01,E12000004,East Midlands,,123.086377,0.052104,3.838689,911.0,2509,36.309286568353926
2026-05-01,E12000004,East Midlands,,123.529985,0.360403,3.72496,914.0,2517,36.31307111640842
2015-01-01,E12000005,West Midlands,,79.039676,,,615.0,1537,40.013012361743655
2015-02-01,E12000005,West Midlands,,79.28485,0.31019,,617.0,1538,40.11703511053316
2015-03-01,E12000005,West Midlands,,79.603517,0.401927,,619.0,1540,40.19480519480519
2015-04-01,E12000005,West Midlands,,79.71321,0.1378,,620.0,1529,40.54937867887508
2015-05-01,E12000005,West Midlands,,80.022666,0.388212,,622.0,1534,40.547588005215125
2015-06-01,E12000005,West Midlands,,80.08554,0.07857,,623.0,1537,40.533506831489916
2015-07-01,E12000005,West Midlands,,80.25723,0.214383,,624.0,1538,40.572171651495445
2015-08-01,E12000005,West Midlands,,80.37642,0.148509,,625.0,1537,40.66363044892648
2015-09-01,E12000005,West Midlands,,80.581169,0.254739,,627.0,1531,40.95362508164598
2015-10-01,E12000005,West Midlands,,80.733152,0.188608,,628.0,1540,40.77922077922078
2015-11-01,E12000005,West Midlands,,80.840766,0.133295,,629.0,1552,40.52835051546392
2015-12-01,E12000005,West Midlands,,81.448814,0.752156,,633.0,1541,41.07722258273848
2016-01-01,E12000005,West Midlands,,81.586626,0.169201,3.222369,634.0,1552,40.850515463917525
2016-02-01,E12000005,West Midlands,,81.768393,0.22279,3.132432,636.0,1556,40.87403598971722
2016-03-01,E12000005,West Midlands,,82.028497,0.318098,3.046323,638.0,1560,40.8974358974359
2016-04-01,E12000005,West Midlands,,82.195869,0.204042,3.114489,639.0,1566,40.804597701149426
2016-05-01,E12000005,West Midlands,,82.236032,0.048862,2.765924,640.0,1571,40.73838319541693
2016-06-01,E12000005,West Midlands,,82.450559,0.260867,2.953115,641.0,1570,40.82802547770701
2016-07-01,E12000005,West Midlands,,82.609699,0.193013,2.931162,642.0,1574,40.78780177890724
2016-08-01,E12000005,West Midlands,,82.987811,0.457709,3.248952,645.0,1574,40.978398983481576
2016-09-01,E12000005,West Midlands,,83.258083,0.325677,3.322009,647.0,1581,40.92346616065781
2016-10-01,E12000005,West Midlands,,83.609321,0.421866,3.562562,650.0,1586,40.98360655737705
2016-11-01,E12000005,West Midlands,,83.773917,0.196864,3.628308,651.0,1584,41.09848484848485
2016-12-01,E12000005,West Midlands,,83.932652,0.18948,3.04957,653.0,1587,41.146817895400126
2017-01-01,E12000005,West Midlands,,84.140422,0.247544,3.130165,654.0,1584,41.28787878787879
2017-02-01,E12000005,West Midlands,,84.0696,-0.084171,2.814299,654.0,1592,41.08040201005025
2017-03-01,E12000005,West Midlands,,84.170756,0.120323,2.611603,655.0,1601,40.91193004372267
2017-04-01,E12000005,West Midlands,,84.44086,0.3209,2.731269,657.0,1606,40.909090909090914
2017-05-01,E12000005,West Midlands,,84.58187,0.166993,2.852567,658.0,1607,40.945861854387054
2017-06-01,E12000005,West Midlands,,84.997576,0.491483,3.089145,661.0,1611,41.03041589075109
2017-07-01,E12000005,West Midlands,,85.392821,0.465008,3.369002,664.0,1616,41.089108910891085
2017-08-01,E12000005,West Midlands,,85.597559,0.239759,3.144737,666.0,1620,41.11111111111111
2017-09-01,E12000005,West Midlands,,85.734901,0.160451,2.974867,667.0,1624,41.07142857142857
2017-10-01,E12000005,West Midlands,,85.773058,0.044506,2.587913,667.0,1630,40.920245398773005
2017-11-01,E12000005,West Midlands,,85.851657,0.091637,2.480175,668.0,1635,40.85626911314984
2017-12-01,E12000005,West Midlands,,86.03623,0.214991,2.506269,669.0,1640,40.792682926829265
2018-01-01,E12000005,West Midlands,,86.14515,0.126598,2.382598,670.0,1646,40.704738760631834
2018-02-01,E12000005,West Midlands,,86.363589,0.25357,2.728678,672.0,1652,40.67796610169492
2018-03-01,E12000005,West Midlands,,86.493794,0.150764,2.759911,673.0,1649,40.81261370527592
2018-04-01,E12000005,West Midlands,,86.764315,0.312764,2.751577,675.0,1653,40.83484573502722
2018-05-01,E12000005,West Midlands,,86.889243,0.143986,2.727976,676.0,1664,40.625
2018-06-01,E12000005,West Midlands,,86.973672,0.097168,2.324885,676.0,1673,40.40645546921697
2018-07-01,E12000005,West Midlands,,87.142413,0.194014,2.048874,678.0,1678,40.405244338498214
2018-08-01,E12000005,West Midlands,,87.24629,0.119203,1.926142,678.0,1690,40.11834319526627
2018-09-01,E12000005,West Midlands,,87.438707,0.220546,1.987296,680.0,1677,40.548598688133566
2018-10-01,E12000005,West Midlands,,87.770785,0.379784,2.329086,683.0,1681,40.63057703747769
2018-11-01,E12000005,West Midlands,,87.906044,0.154104,2.392949,684.0,1687,40.54534676941316
2018-12-01,E12000005,West Midlands,,88.040574,0.153039,2.329651,685.0,1687,40.60462359217546
2019-01-01,E12000005,West Midlands,,88.271622,0.262434,2.468475,686.0,1691,40.56771141336487
2019-02-01,E12000005,West Midlands,,88.325953,0.06155,2.272213,687.0,1699,40.43555032371984
2019-03-01,E12000005,West Midlands,,88.348756,0.025817,2.144619,687.0,1709,40.19894675248683
2019-04-01,E12000005,West Midlands,,88.524663,0.199105,2.028885,688.0,1714,40.14002333722287
2019-05-01,E12000005,West Midlands,,88.554209,0.033376,1.916193,689.0,1715,40.17492711370262
2019-06-01,E12000005,West Midlands,,88.480026,-0.083771,1.731966,688.0,1719,40.02326934264107
2019-07-01,E12000005,West Midlands,,88.577224,0.109853,1.646513,689.0,1722,40.0116144018583
2019-08-01,E12000005,West Midlands,,88.862658,0.322243,1.85265,691.0,1725,40.05797101449276
2019-09-01,E12000005,West Midlands,,89.255639,0.442234,2.077949,694.0,1728,40.16203703703704
2019-10-01,E12000005,West Midlands,,89.573514,0.35614,2.053905,697.0,1728,40.335648148148145
2019-11-01,E12000005,West Midlands,,89.681314,0.120348,2.019509,697.0,1731,40.26574234546505
2019-12-01,E12000005,West Midlands,,89.746245,0.072402,1.937369,698.0,1741,40.09190120620333
2020-01-01,E12000005,West Midlands,,89.91821,0.191612,1.865365,699.0,1744,40.080275229357795
2020-02-01,E12000005,West Midlands,,90.050872,0.147536,1.952901,700.0,1755,39.88603988603989
2020-03-01,E12000005,West Midlands,,90.107021,0.062353,1.990141,701.0,1743,40.2180149168101
2020-04-01,E12000005,West Midlands,,90.094683,-0.013692,1.77354,701.0,1691,41.45476049674749
2020-05-01,E12000005,West Midlands,,90.487993,0.436552,2.183729,704.0,1710,41.16959064327486
2020-06-01,E12000005,West Midlands,,90.596418,0.119823,2.391943,705.0,1737,40.58721934369603
2020-07-01,E12000005,West Midlands,,90.756871,0.177107,2.460731,706.0,1769,39.90955342001131
2020-08-01,E12000005,West Midlands,,91.166548,0.451401,2.592642,709.0,1791,39.586823003908435
2020-09-01,E12000005,West Midlands,,91.298167,0.144372,2.288403,710.0,1798,39.48832035595105
2020-10-01,E12000005,West Midlands,,91.52316,0.246437,2.176588,712.0,1808,39.38053097345133
2020-11-01,E12000005,West Midlands,,91.435129,-0.096185,1.955607,711.0,1816,39.151982378854626
2020-12-01,E12000005,West Midlands,,91.206951,-0.249551,1.627596,709.0,1821,38.93465129049973
2021-01-01,E12000005,West Midlands,,91.633058,0.467187,1.90712,713.0,1830,38.961748633879786
2021-02-01,E12000005,West Midlands,,91.679717,0.050919,1.808805,713.0,1837,38.81328252585738
2021-03-01,E12000005,West Midlands,,92.112059,0.471579,2.225175,716.0,1847,38.76556578234976
2021-04-01,E12000005,West Midlands,,92.59919,0.528846,2.779861,720.0,1851,38.897893030794165
2021-05-01,E12000005,West Midlands,,93.06249,0.500329,2.845126,724.0,1855,39.02964959568733
2021-06-01,E12000005,West Midlands,,93.413367,0.377033,3.109337,726.0,1861,39.01128425577646
2021-07-01,E12000005,West Midlands,,93.810332,0.424956,3.36444,730.0,1866,39.12111468381565
2021-08-01,E12000005,West Midlands,,94.072193,0.279139,3.187183,732.0,1878,38.977635782747605
2021-09-01,E12000005,West Midlands,,94.3356,0.280005,3.326937,734.0,1889,38.85653785071466
2021-10-01,E12000005,West Midlands,,94.529621,0.205671,3.284918,735.0,1900,38.68421052631579
2021-11-01,E12000005,West Midlands,,94.938537,0.43258,3.831578,738.0,1891,39.026969857218404
2021-12-01,E12000005,West Midlands,,95.39311,0.478807,4.589736,742.0,1918,38.68613138686132
2022-01-01,E12000005,West Midlands,,95.84599,0.474751,4.597611,745.0,1929,38.621047174701914
2022-02-01,E12000005,West Midlands,,96.290655,0.463938,5.029399,749.0,1939,38.628158844765345
2022-03-01,E12000005,West Midlands,,95.890578,-0.415489,4.102089,746.0,1962,38.02242609582059
2022-04-01,E12000005,West Midlands,,96.278501,0.404548,3.973373,749.0,1953,38.35125448028674
2022-05-01,E12000005,West Midlands,,96.612967,0.347394,3.815153,751.0,1971,38.10248604769153
2022-06-01,E12000005,West Midlands,,97.329075,0.741213,4.191807,757.0,1985,38.1360201511335
2022-07-01,E12000005,West Midlands,,97.694302,0.37525,4.140237,760.0,1999,38.019009504752376
2022-08-01,E12000005,West Midlands,,98.052343,0.366491,4.230953,763.0,2012,37.92246520874751
2022-09-01,E12000005,West Midlands,,98.383973,0.338217,4.291459,765.0,2029,37.703302119270575
2022-10-01,E12000005,West Midlands,,98.700113,0.321333,4.411836,768.0,2036,37.721021611001966
2022-11-01,E12000005,West Midlands,,99.107845,0.413101,4.391586,771.0,2067,37.300435413642965
2022-12-01,E12000005,West Midlands,,99.66259,0.559739,4.475669,775.0,2061,37.60310528869481
2023-01-01,E12000005,West Midlands,,100.0,0.338553,4.334047,778.0,2075,37.493975903614455
2023-02-01,E12000005,West Midlands,,100.458202,0.458202,4.328091,781.0,2083,37.49399903984638
2023-03-01,E12000005,West Midlands,,101.178224,0.716738,5.514249,787.0,2092,37.619502868068835
2023-04-01,E12000005,West Midlands,,102.115421,0.926283,6.062536,794.0,2111,37.61250592136428
2023-05-01,E12000005,West Midlands,,103.311755,1.171551,6.933632,803.0,2127,37.75270333803479
2023-06-01,E12000005,West Midlands,,103.923623,0.592255,6.775518,808.0,2185,36.97940503432494
2023-07-01,E12000005,West Midlands,,104.337273,0.398032,6.799753,811.0,2151,37.703393770339375
2023-08-01,E12000005,West Midlands,,105.111638,0.742175,7.199517,817.0,2152,37.96468401486989
2023-09-01,E12000005,West Midlands,,105.850107,0.702557,7.58877,823.0,2153,38.22573153738969
2023-10-01,E12000005,West Midlands,,106.552718,0.66378,7.956024,829.0,2171,38.18516812528789
2023-11-01,E12000005,West Midlands,,107.126474,0.538472,8.090812,833.0,2194,37.967183226982684
2023-12-01,E12000005,West Midlands,,107.66071,0.498696,8.025198,837.0,2203,37.99364502950522
2024-01-01,E12000005,West Midlands,,109.017899,1.260617,9.017899,848.0,2212,38.33634719710669
2024-02-01,E12000005,West Midlands,,109.748764,0.670409,9.248186,853.0,2226,38.319856244384546
2024-03-01,E12000005,West Midlands,,110.594901,0.770976,9.307019,860.0,2238,38.42716711349419
2024-04-01,E12000005,West Midlands,,110.875979,0.254151,8.579075,862.0,2254,38.24312333629104
2024-05-01,E12000005,West Midlands,,111.560931,0.617764,7.984741,868.0,2265,38.322295805739515
2024-06-01,E12000005,West Midlands,,112.599014,0.930508,8.347853,876.0,2272,38.556338028169016
2024-07-01,E12000005,West Midlands,,113.64733,0.931017,8.923041,884.0,2280,38.771929824561404
2024-08-01,E12000005,West Midlands,,114.744456,0.965377,9.164368,892.0,2293,38.9010030527693
2024-09-01,E12000005,West Midlands,,115.178321,0.378114,8.812664,896.0,2291,39.109559144478396
2024-10-01,E12000005,West Midlands,,115.825215,0.561646,8.702262,901.0,2340,38.504273504273506
2024-11-01,E12000005,West Midlands,,116.389141,0.486877,8.646478,905.0,2336,38.74143835616438
2024-12-01,E12000005,West Midlands,,116.9882,0.514703,8.663784,910.0,2347,38.77290157648061
2025-01-01,E12000005,West Midlands,,117.333059,0.294781,7.627335,912.0,2352,38.775510204081634
2025-02-01,E12000005,West Midlands,,117.925447,0.504878,7.450365,917.0,2360,38.855932203389834
2025-03-01,E12000005,West Midlands,,118.238585,0.265539,6.911425,920.0,2372,38.785834738617204
2025-04-01,E12000005,West Midlands,,118.713217,0.401419,7.068472,923.0,2379,38.79781420765027
2025-05-01,E12000005,West Midlands,,119.248987,0.451314,6.891352,927.0,2390,38.78661087866109
2025-06-01,E12000005,West Midlands,,119.657509,0.342579,6.268701,931.0,2405,38.71101871101871
2025-07-01,E12000005,West Midlands,,119.789204,0.110059,5.404327,932.0,2413,38.62411935350186
2025-08-01,E12000005,West Midlands,,120.287189,0.415718,4.830502,935.0,2462,37.97725426482535
2025-09-01,E12000005,West Midlands,,121.075592,0.655434,5.120123,942.0,2431,38.74948580830934
2025-10-01,E12000005,West Midlands,,121.896459,0.677978,5.241729,948.0,2434,38.94823336072309
2025-11-01,E12000005,West Midlands,,122.779018,0.724023,5.490097,955.0,2418,39.495450785773365
2025-12-01,E12000005,West Midlands,,123.097746,0.259595,5.22236,957.0,2445,39.14110429447853
2026-01-01,E12000005,West Midlands,,123.667913,0.463183,5.399036,962.0,2465,39.026369168357
2026-02-01,E12000005,West Midlands,,123.73007,0.050261,4.922281,962.0,2482,38.75906526994359
2026-03-01,E12000005,West Midlands,,123.943831,0.172764,4.825198,964.0,2492,38.68378812199037
2026-04-01,E12000005,West Midlands,,124.007325,0.051228,4.459578,964.0,2501,38.54458216713314
2026-05-01,E12000005,West Midlands,,124.267319,0.20966,4.20828,966.0,2508,38.516746411483254
2015-01-01,E12000007,London,,86.294082,,,1580.0,1949,81.0672139558748
2015-02-01,E12000007,London,,86.488668,0.225492,,1583.0,1951,81.13787801127627
2015-03-01,E12000007,London,,86.873807,0.445307,,1590.0,1947,81.66409861325116
2015-04-01,E12000007,London,,87.546011,0.77377,,1602.0,1944,82.4074074074074
2015-05-01,E12000007,London,,88.278336,0.836503,,1616.0,1943,83.170355120947
2015-06-01,E12000007,London,,88.522372,0.27644,,1620.0,1947,83.20493066255779
2015-07-01,E12000007,London,,88.705863,0.207282,,1624.0,1951,83.2393644284982
2015-08-01,E12000007,London,,89.263756,0.628924,,1634.0,1951,83.75192209123526
2015-09-01,E12000007,London,,89.736642,0.529762,,1643.0,1956,83.99795501022494
2015-10-01,E12000007,London,,89.793855,0.063757,,1644.0,1965,83.66412213740459
2015-11-01,E12000007,London,,89.818149,0.027055,,1644.0,1966,83.62156663275687
2015-12-01,E12000007,London,,90.060607,0.269943,,1648.0,1970,83.65482233502539
2016-01-01,E12000007,London,,90.337585,0.307547,4.685726,1654.0,1977,83.66211431461811
2016-02-01,E12000007,London,,90.417786,0.088779,4.542929,1655.0,1982,83.50151362260343
2016-03-01,E12000007,London,,90.924178,0.560057,4.662361,1664.0,1990,83.61809045226131
2016-04-01,E12000007,London,,91.03951,0.126844,3.990472,1666.0,1998,83.38338338338338
2016-05-01,E12000007,London,,91.477385,0.480973,3.623822,1674.0,1997,83.82573860791187
2016-06-01,E12000007,London,,91.705547,0.249418,3.595898,1679.0,2007,83.65719980069755
2016-07-01,E12000007,London,,92.192356,0.53084,3.930398,1687.0,2013,83.80526577247889
2016-08-01,E12000007,London,,92.384772,0.208712,3.496399,1691.0,2014,83.9622641509434
2016-09-01,E12000007,London,,92.624605,0.259601,3.218265,1695.0,2019,83.95245170876672
2016-10-01,E12000007,London,,92.65874,0.036853,3.190513,1696.0,2018,84.0436075322101
2016-11-01,E12000007,London,,92.849167,0.205515,3.374617,1700.0,2022,84.0751730959446
2016-12-01,E12000007,London,,93.008413,0.17151,3.273136,1702.0,2020,84.25742574257426
2017-01-01,E12000007,London,,93.130049,0.13078,3.091143,1705.0,2023,84.2807711319822
2017-02-01,E12000007,London,,93.000619,-0.138978,2.856554,1702.0,2033,83.7186424003935
2017-03-01,E12000007,London,,93.10779,0.115237,2.401575,1704.0,2036,83.69351669941061
2017-04-01,E12000007,London,,93.209996,0.109772,2.384115,1706.0,2043,83.50465002447382
2017-05-01,E12000007,London,,92.939742,-0.289941,1.5986,1701.0,2053,82.85435947394058
2017-06-01,E12000007,London,,93.161053,0.238122,1.587152,1705.0,2057,82.88770053475936
2017-07-01,E12000007,London,,93.488726,0.351728,1.406158,1711.0,2058,83.13896987366375
2017-08-01,E12000007,London,,93.193086,-0.316231,0.874942,1706.0,2068,82.49516441005802
2017-09-01,E12000007,London,,92.778628,-0.44473,0.166288,1698.0,2072,81.94980694980694
2017-10-01,E12000007,London,,92.863828,0.091831,0.221337,1700.0,2079,81.77008177008177
2017-11-01,E12000007,London,,92.804718,-0.063652,-0.047873,1699.0,2085,81.48681055155875
2017-12-01,E12000007,London,,92.688224,-0.125525,-0.344258,1697.0,2093,81.07978977544195
2018-01-01,E12000007,London,,92.293149,-0.426241,-0.898636,1689.0,2098,80.50524308865586
2018-02-01,E12000007,London,,92.535346,0.262421,-0.50029,1694.0,2102,80.58991436726927
2018-03-01,E12000007,London,,91.971212,-0.609642,-1.220712,1683.0,2106,79.91452991452992
2018-04-01,E12000007,London,,91.687385,-0.308604,-1.633528,1678.0,2107,79.63929757949691
2018-05-01,E12000007,London,,91.535395,-0.16577,-1.51103,1675.0,2111,79.3462813832307
2018-06-01,E12000007,London,,91.541709,0.006898,-1.73822,1676.0,2119,79.09391222274658
2018-07-01,E12000007,London,,91.770921,0.25039,-1.837447,1680.0,2129,78.91028651949273
2018-08-01,E12000007,London,,91.956914,0.202671,-1.326463,1683.0,2155,78.09744779582367
2018-09-01,E12000007,London,,91.84968,-0.116613,-1.001253,1681.0,2140,78.55140186915888
2018-10-01,E12000007,London,,92.1364,0.312162,-0.783328,1686.0,2146,78.56477166821995
2018-11-01,E12000007,London,,92.382583,0.267194,-0.454863,1691.0,2153,78.54156990246169
2018-12-01,E12000007,London,,92.670719,0.311894,-0.018886,1696.0,2155,78.70069605568445
2019-01-01,E12000007,London,,92.60312,-0.072946,0.335854,1695.0,2165,78.29099307159353
2019-02-01,E12000007,London,,92.93428,0.357613,0.431115,1701.0,2169,78.42323651452283
2019-03-01,E12000007,London,,92.884746,-0.053301,0.993282,1700.0,2180,77.98165137614679
2019-04-01,E12000007,London,,92.742309,-0.153347,1.150566,1698.0,2184,77.74725274725274
2019-05-01,E12000007,London,,93.664705,0.99458,2.326215,1714.0,2196,78.05100182149363
2019-06-01,E12000007,London,,93.512608,-0.162385,2.153007,1712.0,2196,77.95992714025502
2019-07-01,E12000007,London,,93.548293,0.03816,1.936749,1712.0,2206,77.60652765185857
2019-08-01,E12000007,London,,93.748166,0.213658,1.947925,1716.0,2217,77.40189445196211
2019-09-01,E12000007,London,,94.145481,0.423811,2.49952,1723.0,2212,77.89330922242314
2019-10-01,E12000007,London,,94.415679,0.287,2.47381,1728.0,2215,78.0135440180587
2019-11-01,E12000007,London,,94.658847,0.25755,2.463953,1733.0,2221,78.0279153534444
2019-12-01,E12000007,London,,94.89375,0.248157,2.398849,1737.0,2233,77.78772951186744
2020-01-01,E12000007,London,,94.959785,0.069589,2.54491,1738.0,2248,77.31316725978647
2020-02-01,E12000007,London,,95.296858,0.354964,2.542203,1744.0,2254,77.37355811889974
2020-03-01,E12000007,London,,95.48791,0.20048,2.802574,1748.0,2224,78.59712230215827
2020-04-01,E12000007,London,,95.114678,-0.390867,2.558023,1741.0,2170,80.23041474654377
2020-05-01,E12000007,London,,95.183677,0.072542,1.621712,1742.0,2167,80.38763267189664
2020-06-01,E12000007,London,,95.127089,-0.059451,1.726485,1741.0,2188,79.57038391224863
2020-07-01,E12000007,London,,95.321725,0.204606,1.89574,1745.0,2232,78.18100358422939
2020-08-01,E12000007,London,,95.302937,-0.01971,1.658455,1744.0,2274,76.69305189094108
2020-09-01,E12000007,London,,95.330541,0.028965,1.258754,1745.0,2308,75.60658578856152
2020-10-01,E12000007,London,,95.333088,0.002671,0.97167,1745.0,2324,75.08605851979347
2020-11-01,E12000007,London,,95.162344,-0.179102,0.531907,1742.0,2330,74.76394849785409
2020-12-01,E12000007,London,,94.90192,-0.273662,0.008611,1737.0,2338,74.29426860564585
2021-01-01,E12000007,London,,94.803428,-0.103783,-0.164656,1735.0,2340,74.14529914529915
2021-02-01,E12000007,London,,94.772106,-0.033039,-0.55065,1735.0,2355,73.67303609341825
2021-03-01,E12000007,London,,94.568618,-0.214713,-0.962731,1731.0,2360,73.34745762711864
2021-04-01,E12000007,London,,94.000448,-0.600801,-1.17146,1721.0,2377,72.40218763146824
2021-05-01,E12000007,London,,93.510991,-0.520697,-1.757325,1712.0,2390,71.63179916317992
2021-06-01,E12000007,London,,93.593876,0.088637,-1.611753,1713.0,2410,71.07883817427386
2021-07-01,E12000007,London,,93.177138,-0.445262,-2.249841,1706.0,2417,70.58336781133637
2021-08-01,E12000007,London,,93.217553,0.043374,-2.188164,1706.0,2427,70.29254223320972
2021-09-01,E12000007,London,,93.349136,0.141157,-2.078459,1709.0,2453,69.66979209131675
2021-10-01,E12000007,London,,93.586405,0.254174,-1.83219,1713.0,2447,70.00408663669799
2021-11-01,E12000007,London,,93.768394,0.194462,-1.464812,1716.0,2448,70.09803921568627
2021-12-01,E12000007,London,,94.185033,0.444328,-0.755398,1724.0,2464,69.96753246753246
2022-01-01,E12000007,London,,94.41654,0.2458,-0.408095,1728.0,2476,69.78998384491115
2022-02-01,E12000007,London,,94.779322,0.384235,0.007614,1735.0,2493,69.5948656237465
2022-03-01,E12000007,London,,95.030693,0.265217,0.488614,1739.0,2519,69.03533148074634
2022-04-01,E12000007,London,,95.382965,0.370693,1.470756,1746.0,2524,69.17591125198098
2022-05-01,E12000007,London,,95.598953,0.226444,2.232853,1750.0,2536,69.00630914826499
2022-06-01,E12000007,London,,95.809134,0.219857,2.366884,1754.0,2542,69.00078678206137
2022-07-01,E12000007,London,,96.303642,0.516139,3.355442,1763.0,2549,69.16437818752452
2022-08-01,E12000007,London,,96.841157,0.558146,3.887256,1773.0,2572,68.93468118195956
2022-09-01,E12000007,London,,97.539674,0.721301,4.489102,1785.0,2616,68.23394495412845
2022-10-01,E12000007,London,,97.828991,0.296615,4.533336,1791.0,2598,68.93764434180139
2022-11-01,E12000007,London,,98.669102,0.858755,5.226396,1806.0,2634,68.56492027334852
2022-12-01,E12000007,London,,99.317362,0.657003,5.449198,1818.0,2642,68.8115064345193
2023-01-01,E12000007,London,,100.0,0.68733,5.913646,1830.0,2643,69.2395005675369
2023-02-01,E12000007,London,,100.596252,0.596252,6.137342,1841.0,2646,69.57671957671958
2023-03-01,E12000007,London,,101.04869,0.449756,6.332688,1850.0,2660,69.54887218045113
2023-04-01,E12000007,London,,102.172554,1.112201,7.118241,1870.0,2666,70.14253563390848
2023-05-01,E12000007,London,,103.593472,1.390704,8.362559,1896.0,2705,70.09242144177449
2023-06-01,E12000007,London,,104.63453,1.004945,9.211435,1915.0,2747,69.71241354204587
2023-07-01,E12000007,London,,105.465064,0.793747,9.513058,1930.0,2723,70.87770840984209
2023-08-01,E12000007,London,,106.266213,0.759634,9.73249,1945.0,2727,71.32379904657132
2023-09-01,E12000007,London,,106.919752,0.615002,9.61668,1957.0,2729,71.71124954195676
2023-10-01,E12000007,London,,107.659609,0.691975,10.048779,1971.0,2722,72.40999265246143
2023-11-01,E12000007,London,,108.256944,0.554836,9.717167,1982.0,2756,71.91582002902757
2023-12-01,E12000007,London,,108.915417,0.60825,9.664025,1994.0,2773,71.90768121168409
2024-01-01,E12000007,London,,109.735714,0.753151,9.735714,2009.0,2777,72.3442563917897
2024-02-01,E12000007,London,,111.135785,1.275857,10.477063,2034.0,2785,73.03411131059246
2024-03-01,E12000007,London,,112.3365,1.080403,11.170664,2056.0,2793,73.61260293591121
2024-04-01,E12000007,London,,113.150094,0.724247,10.744117,2071.0,2799,73.99071096820293
2024-05-01,E12000007,London,,114.047773,0.793353,10.09166,2088.0,2813,74.22680412371135
2024-06-01,E12000007,London,,114.717796,0.587493,9.636652,2100.0,2823,74.38894792773645
2024-07-01,E12000007,London,,115.624087,0.790018,9.632595,2116.0,2840,74.50704225352112
2024-08-01,E12000007,London,,116.381396,0.654975,9.51872,2130.0,2848,74.78932584269663
2024-09-01,E12000007,London,,117.304601,0.793258,9.712751,2147.0,2858,75.1224632610217
2024-10-01,E12000007,London,,118.661067,1.156363,10.218742,2172.0,2905,74.76764199655766
2024-11-01,E12000007,London,,120.700047,1.718323,11.494046,2209.0,2901,76.14615649775939
2024-12-01,E12000007,London,,121.361117,0.547696,11.426941,2221.0,2897,76.66551605108734
2025-01-01,E12000007,London,,121.769738,0.336698,10.96637,2229.0,2919,76.3617677286742
2025-02-01,E12000007,London,,122.128676,0.294768,9.891406,2235.0,2927,76.35804578066279
2025-03-01,E12000007,London,,122.519426,0.31995,9.064665,2243.0,2929,76.57903721406623
2025-04-01,E12000007,London,,122.683407,0.13384,8.42537,2246.0,2945,76.26485568760611
2025-05-01,E12000007,London,,122.842532,0.129704,7.711469,2249.0,2955,76.1082910321489
2025-06-01,E12000007,London,,123.043056,0.163236,7.257165,2252.0,2965,75.95278246205733
2025-07-01,E12000007,London,,122.907684,-0.11002,6.299377,2250.0,2981,75.47802750754781
2025-08-01,E12000007,London,,123.062436,0.12591,5.740643,2253.0,3018,74.6520874751491
2025-09-01,E12000007,London,,123.483547,0.342192,5.267437,2260.0,3003,75.25807525807527
2025-10-01,E12000007,London,,123.724991,0.195528,4.267553,2265.0,2995,75.62604340567613
2025-11-01,E12000007,London,,124.085326,0.291239,2.804704,2271.0,2978,76.25923438549363
2025-12-01,E12000007,London,,123.891635,-0.156095,2.085114,2268.0,2998,75.65043362241495
2026-01-01,E12000007,London,,123.066789,-0.665781,1.065167,2253.0,3025,74.47933884297521
2026-02-01,E12000007,London,,124.198623,0.919691,1.69489,2273.0,3040,74.76973684210526
2026-03-01,E12000007,London,,124.558916,0.290094,1.664625,2280.0,3050,74.75409836065575
2026-04-01,E12000007,London,,125.131683,0.459836,1.995605,2290.0,3076,74.44733420026007
2026-05-01,E12000007,London,,125.346781,0.171897,2.038585,2294.0,3082,74.43218689162882
2015-01-01,E12000008,South East,,79.734304,,,932.0,1731,53.841709994222995
